latitude	longitude	REFERENCE	département	commune	INSEE	catégorie	designation	propriétaire	description	date protection	auteur(s)	siècle
47.63862321	5.77519409	PA00102259	70	Renaucourt	70442	croix	Croix de chemin située à proximité du pont sur la Gourgeonne	Propriété de la commune	Croix de chemin située à proximité du pont sur la Gourgeonne (cad. B 709) : classement par arrêté du 30 septembre 1975	1975/09/30 : classé MH		17e siècle
47.71199824	5.73728316	PA70000043	70	Roche-Morey (La)	70373	immeuble	Maison	propriété de la commune	Maison (cad. AB 233) : inscription par arrêté du 6 octobre 2000	2000/10/06 : inscrit MH		16e siècle
47.71300673	5.73765675	PA00102261	70	Roche-Morey (La)	70373	édifice religieux	Prieuré (ancien)	Propriété d'une association	L'ensemble des bâtiments à l'exception de la chapelle moderne (cad. E 1423) : inscription par arrêté du 28 juillet 1966	1966/07/28 : inscrit MH		2e moitié 17e siècle
47.61935552	5.70759579	PA00102260	70	Roche-et-Raucourt	70448	édifice religieux	Eglise de Roche	Propriété de la commune	Eglise de Roche (cad. C 735) : inscription par arrêté du 10 octobre 1980	1980/10/10 : inscrit MH		3e quart 18e siècle
47.74584458	5.73185146	PA00102262	70	Rochelle (La)	70450	site archéologique	Château	propriété d'une personne privée	Fossés, murs et substructures du château médiéval, y compris les vestiges archéologiques ; façades et toitures de l'ensemble des bâtiments : corps de logis, dépendances Nord et Sud sur cour d'honneur, pigeonniers, cuverie, maison du jardinier ; portail de la basse-cour et de la cour d'honneur ; puits ; pièces suivantes du logis : escalier avec rampe, grand salon, petit salon et bibliothèque du rez-de-chaussée avec lambris et cheminée (plaque comprise) ; escalier à vis et cheminée de la maison du jardinier (cad. A 671, 673 à 675) : inscription par arrêté du 3 décembre 1987	1987/12/03 : inscrit MH		18e siècle
47.70452426	6.62058003	PA00102263	70	Ronchamp	70451	édifice religieux	Chapelle Notre-Dame-du-Haut	propriété d'une association	Les bâtiments annexes (Monument aux Morts, maison du Chapelain) (cad. F 818, 819) : inscription par arrêté du 5 octobre 1965 - La chapelle (cad. F 815, 816) : classement par arrêté du 8 novembre 1967 - Les annexes de la chapelle (à savoir : la maison du gardien, l'abri du pélerin et les tables de béton, la cave, la pyramide) ainsi que le campanile de Prouvé (cad. F 264) : classement par arrêté du 11 juin 2004	1965/10/05 : inscrit MH ; 1967/11/08 : classé MH ; 2004/06/11 : classé MH	Jeanneret Charles-Edouard, dit Le Corbusier (architecte)   ; Savina Joseph (ébéniste)	3e quart 20e siècle
47.70307993	6.63010036	PA70000053	70	Ronchamp	70451	usine	Chevalement du puits Sainte-Marie	propriété du département	Le chevalement en totalité (cad. C 400) : inscription par arrêté du 29 mars 2001	2001/03/29 : inscrit MH		1er quart 20e siècle
47.69738646	6.63859445	PA70000044	70	Ronchamp	70451	immeuble	Ecole en bois	propriété de la commune	L'école en bois en totalité (cad. AL 258) : classement par arrêté du 10 octobre 2008	2008/10/10 : classé MH	Le Même Henry-Jacques (architecte)	2e quart 20e siècle
47.5641	6.0281	PA70000089	70	Rosey	70452	édifice religieux	Ancien prieuré	propriété d'un établissement public	La chapelle et le corps du logis, en totalité (cad. B 175) : inscription par arrêté du 17 avril 2008	2008/04/17 : inscrit MH		15e siècle ; 18e siècle
47.64538378	5.92986993	PA00102264	70	Rupt-sur-Saône	70457	château	Château	Propriété d'une personne privée	Façades et toitures de l'ensemble des bâtiments ; pavillon dit le billard ; ferme ; tour ; corps de bâtiment appelé Petit Château (cad. B 6, 9, 10, 11) : inscription par arrêté du 28 octobre 1991	1991/10/28 : inscrit MH		13e siècle ; 15e siècle ; 16e siècle ; 19e siècle
47.64859008848	5.9357054126899	PA00102265	70	Rupt-sur-Saône	70457	croix	Croix de carrefour datée de 1603	Propriété d'une personne privée	Croix de carrefour datée de 1603 (cad. A 28) : inscription par arrêté du 4 juillet 1986	1986/07/04 : inscrit MH		1er quart 17e siècle
47.64674379	5.9312953	PA00102305	70	Rupt-sur-Saône	70457	croix	Croix monumentale	Propriété de la commune	Croix monumentale située devant l'édifice religieux, avec la plaque qu'elle porte (cad. B 170) : inscription par arrêté du 7 juillet 1989	1989/07/07 : inscrit MH		1ère moitié 17e siècle
47.64683316	5.93158742	PA00102266	70	Rupt-sur-Saône	70457	édifice religieux	Eglise	Propriété de la commune	Eglise (cad. B 170) : inscription par arrêté du 7 août 1987	1987/08/07 : inscrit MH	GALEZOT Jean-Joseph (maître de l'oeuvre)	3e quart 18e siècle
47.895010037974	6.5149393225143	PA70000054	70	Saint-Bresson	70460	ferme	Grenier dit  chalot 	propriété privée	Le grenier en totalité (cad. B 121) : inscription par arrêté du 19 décembre 2001	2001/12/19 : inscrit MH		17e siècle
47.452769994396	5.6614473806794	PA00102267	70	Saint-Broing	70461	édifice religieux	Ancienne abbaye de Prémontré Notre-Dame de Corneux, dite Château de Corneux	propriété d'une personne privée	L'ancienne abbaye et ses communs, en totalité, ainsi que l'enclos, ses clôtures et les grilles, le sol de l'enclos et les vestiges archéologiques qu'il contient (cad.E 29, 31, 68 à 71, 74 à 77) : inscription par arrêté du 1er décembre 2003	2003/12/01 : inscrit MH	Duchesne Vincent (architecte) ; Colombot Jean-Charles (architecte)	Moyen Age ; 18e siècle
47.45518002	5.66288822	PA70000065	70	Saint-Broing	70461	ferme	Ferme de l'ancienne abbaye de Prémontré Notre-Dame de Corneux	propriété privée	Les façades et les toitures de la Basse-Cour, ferme de l'ancienne abbaye (cad. D 137, 138) : inscription par arrêté du 29 décembre 2003	2003/12/29 : inscrit MH		1ère moitié 18e siècle
47.8849822	6.27580334	PA00102268	70	Saint-Loup-sur-Semouse	70467	château	Château des Bouly	Propriété d'un établissement public	Les façades et toitures ; l'escalier intérieur avec sa rampe et la salle à manger avec son décor au rez-de-chaussée (cad. AI 386) : classement par arrêté du 2 mars 1979	1979/03/02 : classé MH		18e siècle
47.83089985	6.09111412	PA00102269	70	Saint-Remy	70472	château	Château	Propriété d'une société privée	Le château (à l'exception des parties classées) : inscription par arrêté du 20 juillet 1931 ; Les façades et toitures ; le vestibule central ; les deux escaliers tournants avec leurs rampes en fer forgé ; le parc (cad. B 255 à 258, 266, 916) : classement par arrêté du 10 novembre 1961	1931/07/20 : inscrit MH ; 1961/11/10 : classé MH		2e moitié 18e siècle
47.85927954	6.40265657	PA00102270	70	Saint-Valbert	70475	édifice religieux	Ermitage		La grotte et la fontaine : classement par arrêté du 8 juin 1914	1914/06/08 : classé MH		17e siècle
47.69470831	6.27857298	PA00102271	70	Saulx	70478	immeuble	Maison ou demeure dite « Le Château »	propriété d'une personne privée ; propriété de la commune	Le salon du premier étage avec son décor de lambris et de papiers peints (cad. AB 145, 146) : classement par arrêté du 1er juillet 1991 - La demeure (sauf salon classé) , y compris son pressoir dans la dépendance au Sud de la cour, son pigeonnier, le portail sur rue et sa grille et le portail du jardin (cad. AB 145, 146) : inscription par arrêté du 1er juillet 1991 - Le parc de la maison dans sa configuration ancienne (cad. AB 466, 462 à 465) : inscription par arrêté du 4 décembre 2013	1991/07/01 : classé MH ; 1991/07/01 : inscrit MH ; 2013/12/04 : inscrit MH		3e quart 18e siècle ; 1er quart 19e siècle
47.54820765	5.74526675	PA00135347	70	Savoyeux	70481	édifice religieux	Eglise Saint-Cyr et Sainte-Julitte	propriété de la commune	Eglise (cad. AB 180) : inscription par arrêté du 20 avril 1995	1995/04/20 : inscrit MH		15e siècle ; 16e siècle ; milieu 18e siècle
47.66798298	5.96879019	PA70000096	70	Scey-sur-Saône-et-Saint-Albin	70482	croix	Calvaire	propriété de la commune	Le calvaire en totalité (cad. AN 210) : inscription par arrêté du 3 août 2009	2009/08/03 : inscrit MH		1ère moitié 17e siècle
47.65610969	5.96314392	PA00102272	70	Scey-sur-Saône-et-Saint-Albin	70482	croix	Calvaire Sainte-Anne sur le chemin de défruitement	Propriété de la commune	Calvaire Sainte-Anne sur le chemin de défruitement : classement par arrêté du 27 septembre 1979	1979/09/27 : classé MH		1er quart 17e siècle
47.64171105	5.96479311	PA00102314	70	Scey-sur-Saône-et-Saint-Albin	70482	canal	Canal souterrain de Saint-Albin (également sur commune d'Ovanches)	Propriété de l'état	Barrage à aiguilles sur la Saône et son magasin à aiguilles ; canal de dérivation du pont amont au pont aval, avec ses terrassements ; pont amont ; pont aval ; maison de l'éclusier avec ses dépendances (en amont) ; entrée maçonnée amont ; entrée maçonnée aval ; tunnel et son puits d'aération (cad. G 210) : inscription par arrêté du 18 septembre 1990	1990/09/18 : inscrit MH	LACORDAIRE Ph. (ingénieur) ; FRECOT (maître de l'oeuvre)	19e siècle
47.66123744	5.96222074	PA70000009	70	Scey-sur-Saône-et-Saint-Albin	70482	château	Château de Scey-sur-Saône	propriété privée	Les écuries et leurs dépendances à l'ouest, ainsi que la fontaine, l'abreuvoir et les balustrades dans la cour ; le pavillon de la buanderie et le lavoir ; le pavillon d'entrée ; la fabrique ou temple à l'antique ; les grilles d'entrée à l'ouest ; les grilles subsistant dans le village, à l'entrée de l'actuelle scierie et à l'entrée de l'allée dite allée noire, à proximité de la mairie (cad. D 828, 833, 846 ; AM 57, 8 ; AI 235) : inscription par arrêté du 5 décembre 1996	1996/12/05 : inscrit MH partiellement		19e siècle
47.665181471897	5.9671497183611	PA70000075	70	Scey-sur-Saône-et-Saint-Albin	70482	mairie	Ecole - Mairie - Justice de paix	propriété de la commune	Le bâtiment principal, en totalité (cad. AM 31) : inscription par arrêté du 1er août 2005	2005/08/01 : inscrit MH	Rénahy Adrien (architecte) ; Garret Joseph (peintre)	3e quart 19e siècle
47.66994136	5.96536159	PA00102273	70	Scey-sur-Saône-et-Saint-Albin	70482	édifice religieux	Eglise Saint-Martin	propriété de la commune	L'édifice religieux en totalité (cad. AN 210) : classement par arrêté du 22 décembre 2010	2010/12/22 : classé MH	Galezot Jean-Pierre (architecte) ; Faivre Hugues (architecte)	2e quart 18e siècle ; 3e quart 18e siècle
47.96157774	6.08663781	PA00132864	70	Selles	70485	pont	Pont tournant sur le canal de l'Est	propriété du département	Les barrières et leur mécanisme ; les façades et toitures de la maison de l'agent voisine (cad. AD 248) : inscription par arrêté du 21 décembre1994 - Le pont tournant avec son mécanisme, ainsi que les structures en maçonnerie du quai qui le supportent (cad. AD, domaine public, à proximité de la parcelle 248) : classement par arrêté du 1er février 2001	1994/12/21 : inscrit MH ; 2001/02/01 : classé MH		2e moitié 19e siècle
47.74478892	5.89835429	PA00102326	70	Semmadon	70486	ferme	Grange des Charmes	Propriété d'une personne privée	Parties romanes (à l'exclusion des adjonctions du 19e siècle) (cad. B 150) : inscription par arrêté du 27 juin 1991	1991/06/27 : inscrit MH		?
47.82892161	6.06043528	PA00102274	70	Senoncourt	70488	édifice religieux	Eglise	Propriété de la commune	Les deux travées du choeur de l'édifice religieux et la chapelle Notre-Dame-de-Rhé y attenant : inscription par arrêté du 26 mars 1934	1934/03/26 : inscrit MH		?
47.81543367	6.68357068	PA70000076	70	Servance	70489	mairie	Mairie - Groupe scolaire	propriété de la commune	Le bâtiment en totalité, non compris le bâtiment moderne dans la cour (cad. AC 140) : inscription par arrêté du 2 novembre 2005	2005/11/02 : inscrit MH	Fournier Gustave (architecte)	1er quart 20e siècle
47.55645107	5.745547	PA70000066	70	Seveux	70491	site archéologique	Château	propriété d'une personne privée	La tour en totalité ; la plate-forme castrale et les vestiges archéologiques qu'elle contient (jusqu'à la route et au canal au nord-est) ; l'emprise de l'ancien bourg castral, son fossé, et les vestiges archéologiques qu'ils contiennent (cad. AH 1 à 4) : inscription par arrêté du 1er décembre 2003	2003/12/01 : inscrit MH		15e siècle
47.58239726	5.87719396	PA00102307	70	Soing-Cubry-Charentenay	70492	croix	Croix de l'édifice religieux	Propriété de la commune	Croix de l'édifice religieux (cad. AE) : inscription par arrêté du 18 août 1989	1989/08/18 : inscrit MH	AMOUDRU Anatole (architecte)	4e quart 18e siècle
47.57488828	5.87639085	PA00102306	70	Soing-Cubry-Charentenay	70492	croix	Croix des Beaux-Regards	Propriété d'une association	Croix des Beaux-Regards (cad. ZP 54) : inscription par arrêté du 6 octobre 1989	1989/10/06 : inscrit MH		1ère moitié 16e siècle
47.39803695	6.04390624	PA00102330	70	Sorans-lès-Breurey	70493	château	Château	Propriété d'une personne privée	Totalité du corps de logis, y compris les décors intérieurs ; terrasse à l'Est, y compris les trois statues et les vases de Gardaire, le parterre de buis et d'ifs et l'emmarchement ; ensemble des façades et des toitures des communs, grille d'entrée de la grande cour des communs au Sud et son mur de clôture ; chapelle néogothique (cad. A 227, 232, 235, 293) : inscription par arrêté du 3 janvier 1992	1992/01/03 : inscrit MH	GALEZOT Jean-Pierre (maître de l'oeuvre)	1ère moitié 18e siècle ; 3e quart 19e siècle
47.398385759233	6.048080056355	PA00102275	70	Sorans-lès-Breurey	70493	château	Château (ancien)	Propriété d'une personne privée	Les façades et les toitures (cad. AB 112) : inscription par arrêté du 9 novembre 1977	1977/11/09 : inscrit MH		?
47.39791628	6.04730632	PA00102315	70	Sorans-lès-Breurey	70493	immeuble	Moulin de la maison-forte	propriété d'une personne privée	Moulin de la maison-forte, y compris la cheminée de la cuisine au rez-de-chaussée, la cheminée de la chambre Sud à l'étage, l'ensemble des installations mécaniques et le canal d'amenée depuis les vannes du canal de décharge (cad. AB 110) : inscription par arrêté du 18 septembre 1990	1990/09/18 : inscrit MH		?
47.610278	5.97	PA00102276	70	Traves	70504	site archéologique	Dalle perforée de menhir dite la Pierre percée	Propriété d'une personne privée	Dalle perforée de menhir dite la Pierre percée : classement par arrêté du 7 septembre 1911	1911/09/07 : classé MH		?
47.61271978	5.97142359	PA00102277	70	Traves	70504	édifice religieux	Eglise de la Décollation de Saint-Jean-Baptiste	propriété de la commune	Eglise (cad. C 113) : classement par arrêté du 17 novembre 1998	1998/11/17 : classé MH	GARRET Joseph (peintre) ; HUBERT (sculpteur)	2e quart 18e siècle
47.63378984	6.10013876	PA00102279	70	Vaivre-et-Montoille	70513	croix	Croix datée de 1732, à 500 mètres au Nord-Est du village	Propriété de la commune	Croix datée de 1732 : classement par arrêté du 21 janvier 1944	1944/01/21 : classé MH		2e quart 18e siècle
47.63054188	6.10404532	PA00102278	70	Vaivre-et-Montoille	70513	croix	Croix de 1633 au centre du village	Propriété de la commune	Croix de 1633 au centre du village : classement par arrêté du 21 janvier 1944	1944/01/21 : classé MH		2e quart 17e siècle
47.34024666	5.62542601	PA70000020	70	Valay	70514	usine	Anciennes forges de Grand-Valay	propriété privée	Façades et toitures de la halle à charbon (cad. AD 4) ; façades et toitures des logements ouvriers (cad. AD 1, 2, 5) : inscription par arrêté du 9 juillet 1997 - Façades et toitures de l'habitation du maître de forges (cad. AD 3) ; ensemble des autres bâtiments, y compris le haut fourneau (à l'exception de l'ancienne grange et écurie, et de l'ancienne halle à charbon) (cad. AD 1, 3) : classement par arrêté du 2 juillet 1999	1997/07/09 : inscrit MH ; 1999/07/02 : classé MH		4e quart 17e siècle ; 18e siècle
47.33697053	5.63784443	PA00102280	70	Valay	70514	édifice religieux	Eglise	Propriété de la commune	Eglise (cad. C 236) : inscription par arrêté du 21 mars 1983	1983/03/21 : inscrit MH	CHAMPONNOIS (maître de l'oeuvre)	19e siècle
47.323861	5.621027	PA00132865	70	Valay	70514	édifice religieux	Ermitage Sainte-Cécile	Propriété de la commune	Ruines de l'ermitage (cad. ZN 31) : inscription par arrêté du 28 juillet 1994	1994/07/28 : inscrit MH		13e siècle
47.54902759	6.2875444	PA00102281	70	Vallerois-le-Bois	70516	château	Château	Propriété d'une personne privée	Château (cad. C 450, 453) : classement par arrêté du 7 juillet 1964	1964/07/07 : classé MH		12e siècle ; 13e siècle ; 15e siècle ; 16e siècle
47.54075747	5.52089979	PA70000045	70	Vars	70523	édifice religieux	Ancienne abbaye cistercienne de Theuley	propriété privée	Les deux pavillons d'entrée, façades et toiture, et la porte monumentale ; le mur de clôture avec les tours au sud, le mur est, le mur nord jusqu'à l'emplacement de l'ancienne édifice religieux et des bâtiments réguliers détruits (parcelles 994 et 995) ; les deux corps de bâtiments subsistant de l'ancienne aile sud des bâtiments réguliers, en totalité ; le sol des parcelles 994, 995 et 901 (anciens cloître et bâtiments réguliers et ancienne édifice religieux) , et les vestiges archéologiques qu'il contient ; le moulin, façade et toiture (cad. A 363, 364, 915, 352, 355, 901, 344, 368, 340, 339, 939, 359, 994, 995) : inscription par arrêté du 21 décembre 2000	2000/12/21 : inscrit MH	CAILLIER Nicolas (architecte)	18e siècle
47.53343459	5.53303251	PA00102282	70	Vars	70523	croix	Calvaire	Propriété de la commune	Calvaire du 16e siècle : inscription par arrêté du 24 janvier 1927	1927/01/24 : inscrit MH		16e siècle
47.66062979	5.82530631	PA70000021	70	Vauconcourt-Nervezain	70525	immeuble	Maison Roch	propriété d'une personne privée	Maison (cad. A 272) : inscription par arrêté du 6 novembre 1997	1997/11/06 : inscrit MH		4e quart 15e siècle ; 1er quart 16e siècle ; 19e siècle
47.92233065	6.09833107	PA00102283	70	Vauvillers	70526	château	Château	Propriété d'une personne privée	Façades et toitures des deux bâtiments ; escalier intérieur du bâtiment Sud avec sa rampe en fer forgé ainsi que la façade et la toiture sur rue de l'ancienne porterie (cad. AB 272, 279) : inscription par arrêté du 22 février 1980	1980/02/22 : inscrit MH		18e siècle
47.92228732	6.09644314	PA70000031	70	Vauvillers	70526	édifice religieux	Eglise de la Nativité de Notre-Dame de Vauvillers	propriété de la commune	Eglise, en totalité (cad. AB 72) : inscription par arrêté du 30 mars 1998	1998/03/30 : inscrit MH	CHOGNARD Claude Etienne (architecte)	3e quart 18e siècle
47.922982	6.095843	PA70000101	70	Vauvillers	70526	fontaine – lavoir	Grande fontaine	propriété de la commune	La grande fontaine, en totalité, avec son pavage et le lavoir, en totalité, ainsi que l'édicule de captage en amont (cad. non cadastré, domaine public, à proximité de la parcelle AB 182 : grande fontaine et lavoir ; à l'intersection de la rue du Binveau et de la rue des Tanneurs : édicule) : inscription par arrêté du 27 janvier 2011	2011/01/27 : inscrit MH		2e moitié 18e siècle
47.92254949	6.0970194	PA00102284	70	Vauvillers	70526	marché	Halles	Propriété de la commune	Halles (cad. AB 66) : inscription par arrêté du 16 mai 1979	1979/05/16 : inscrit MH		17e siècle
47.92251431	6.09751049	PA70000046	70	Vauvillers	70526	immeuble	Maison dite du Cardinal Sommier	propriété privée	Le portail ; la façade en pierre de taille avec l'échauguette (cad. AB 62) : inscription par arrêté du 6 octobre 2000	2000/10/06 : inscrit MH		limite 16e siècle 17e siècle
47.922403	6.095896	PA70000102	70	Vauvillers	70526	édifice religieux	Presbytère	propriété de la commune	Le presbytère en totalité, y compris la cour, le jardin et les murs de clôture (cad. AB 24 à 26) : inscription par arrêté du 27 janvier 2011	2011/01/27 : inscrit MH		4e quart 15e siècle ; 1er quart 16e siècle
47.55254405	6.13865275	PA00102285	70	Vellefaux	70532	site archéologique	Château (ancien)	Propriété d'une personne privée	Sol et sous-sol de l'ancien château avec les substructures et les vestiges archéologiques qu'il contient, y compris en superstructures ; murs du corps de logis ; mur ancien attenant au pigeonnier, au Sud-Ouest du bâtiment de dépendances ; vestiges de la tour d'angle circulaire Est et ensemble du mur de clôture bordant la rue ; chapelle ; tour du pigeonnier, y compris les boulins et le dispositif intérieur ; deux cheminées du 18e siècle et vestiges de la cheminée du 16e siècle, au rez-de-chaussée et à l'étage du corps de logis (cad. AB 190) : inscription par arrêté du 30 janvier 1989	1989/01/30 : inscrit MH		13e siècle ; 15e siècle ; 16e siècle ; 18e siècle
47.54716426	6.08486236	PA70000047	70	Velleguindry-et-Levrecey	70535	château	Château de Levrecey	propriété privée	Le corps de logis, en totalité (cad. F 158) : inscription par arrêté du 6 octobre 2000	2000/10/06 : inscrit MH		3e quart 18e siècle
47.57161573	5.81962837	PA00102286	70	Vellexon-Queutrey-et-Vaudey	70539	édifice religieux	Chapelle Sainte-Reine-de-Queutrey (ancienne) et ermitage adossé à son chevet	Propriété d'une personne privée	Chapelle Sainte-Reine-de-Queutrey (ancienne) et ermitage adossé à son chevet (cad. ZC 53) : inscription par arrêté du 18 octobre 1983	1983/10/18 : inscrit MH		17e siècle
47.359922	5.67646242	PA70000022	70	Venère	70542	château	Tour ou château de Venère	propriété d'une personne privée	Tour ou château, en totalité (cad. A 483, 487, 1756) : inscription par arrêté du 26 janvier 1998	1998/01/26 : inscrit MH		13e siècle ; 14e siècle
47.62567977	6.15964975	PA70000011	70	Vesoul	70550	immeuble	Collège de Marteroy	propriété d'une association	Corps de bâtiment abritant la chapelle ; façade sur rue du corps de bâtiment en retour au sud-est du collège (cad. B 528) : inscription par arrêté du 23 avril 1996	1996/04/23 : inscrit MH partiellement	PAINCHAUX Maximin (architecte)	3e quart 19e siècle
47.62377208	6.15715841	PA00102335	70	Vesoul	70550	édifice religieux	Couvent des Ursulines (ancien)	Propriété de la commune	Façades et toitures des bâtiments C, A2, G et E (cf plan annexé à l'arrêté) ; escalier hors-oeuvre H ; bâtiment D, à l'exception des appartements à l'Est et des galeries extérieures dans la cour à l'Ouest (cad. B 73) : inscription par arrêté du 21 décembre 1992	1992/12/21 : inscrit MH		17e siècle ; 18e siècle
47.62341622	6.15666788	PA00102287	70	Vesoul	70550	édifice religieux	Eglise Saint-Georges	Propriété de la commune	Eglise (cad. B 300) : classement par arrêté du 5 juillet 1993	1993/07/05 : classé MH	GALEZOT Jean-Pierre (architecte) ; QUERRET DU BOIS Jean (architecte)	1ère moitié 18e siècle
47.62362946	6.15639353	PA00102288	70	Vesoul	70550	immeuble	Hôtel Baressols	Propriété d'une personne privée	Façades et toitures (cad. B 291) : inscription par arrêté du 7 novembre 1979	1979/11/07 : inscrit MH		15e siècle ; 16e siècle
47.62332962	6.1552833	PA70000092	70	Vesoul	70550	immeuble	Hôtel Lyautey de Genevreuille	propriété d'une personne privée	L'hôtel en totalité, y compris la cour et le jardin (cad. B 423) : inscription par arrêté du 5 février 2009	2009/02/05 : inscrit MH		3e quart 18e siècle
47.62369485	6.15757964	PA00102327	70	Vesoul	70550	immeuble	Hôtel Pétremand	Propriété d'une personne privée	Balcons et garde-corps en fer forgé des façades Nord et Est (cad. B 538) : inscription par arrêté du 28 octobre 1991	1991/10/28 : inscrit MH		2e moitié 18e siècle
47.624501	6.15721395	PA00102289	70	Vesoul	70550	immeuble	Hôtel de Magnoncourt	Propriété d'une personne privée	Façades et toitures du bâtiment principal, y compris la galerie et le pigeonnier au Nord ; portail sur la rue de Mailly ; tour d'escalier ; deux cheminées à hotte au rez-de-chaussée ; cheminée à hotte du 16e siècle et cheminée du 18e siècle à l'étage ; lambris de hauteur de la pièce à l'étage jouxtant la tour d'escalier à l'Est ; parquet de la pièce voisine de la précédente à l'angle Sud-Est de l'aile du 18e siècle (cad. B 125) : inscription par arrêté du 30 janvier 1989	1989/01/30 : inscrit MH		1ère moitié 16e siècle ; 18e siècle
47.62316794	6.15793576	PA70000081	70	Vesoul	70550	immeuble	Hôtel dit de Simon Renard	propriété privée	La tour d'escalier, y compris la porte, en totalité (cad. B 977) : inscription par arrêté du 19 septembre 2007 - La façade principale, la toiture et la charpente du corps de bâtiment sur rue ; le porche et son plafond à poutres ornées ; les décors de la partie sud du bâtiment (au sud et au dessus du porche) (cad. B 977) : inscription par arrêté du 1er juin 2011	2007/09/19 : inscrit MH ; 2011/06/01 : inscrit MH		1ère moitié 16e siècle ; 4e quart 18e siècle
47.62465569	6.15836086	PA00102290	70	Vesoul	70550	immeuble	Maison	Propriété d'une personne privée	Façade et toiture : inscription par arrêté du 26 mars 1934	1934/03/26 : inscrit MH		2e quart 16e siècle
47.62338577	6.15480372	PA70000010	70	Vesoul	70550	immeuble	Maison Ebaudy de Rochetaillé	propriété d'une personne privée	Maison (cad. B 424) : inscription par arrêté du 6 septembre 1996	1996/09/06 : inscrit MH		4e quart 18e siècle
47.6235837	6.15517123	PA00102291	70	Vesoul	70550	immeuble	Maison du 15e siècle, dite Hôtel Thomassin	propriété privée	Logis, façades, toiture, soubassement et tour d'escalier en totalité ; décors du salon et de la salle à manger avec panneaux de toiles peintes, au rez-de-chaussée ; grille d'entrée et murs concaves en pierre de taille qui la soutiennent (cad. B 718, 802, 886) : inscription par arrêté du 24 décembre 2008	2008/12/24 : inscrit MH		4e quart 15e siècle ; 2e moitié 18e siècle ; 1er quart 19e siècle
47.62365299	6.15793339	PA00102292	70	Vesoul	70550	palais	Palais de Justice	Propriété du département	Façades et toitures ; l'escalier intérieur avec sa rampe en fer forgé et la salle d'audience avec son décor (cad. B 307) : inscription par arrêté du 7 décembre 1976	1976/12/07 : inscrit MH	LONGIN (maître de l'oeuvre)	18e siècle
47.62120304	6.15690901	PA00102293	70	Vesoul	70550	édifice religieux	Synagogue (ancienne)	Propriété d'une personne privée	Synagogue (ancienne) (cad. A 319) : inscription par arrêté du 5 décembre 1984	1984/12/05 : inscrit MH		4e quart 19e siècle
47.53715166	5.88487903	PA70000093	70	Vezet	70551	édifice religieux	Eglise de la Nativité de Notre-Dame	propriété de la commune	L'édifice religieux en totalité (cad. AB 54) : inscription par arrêté du 16 avril 2009	2009/04/16 : inscrit MH	Colombot Claude-Antoine (architecte)	4e quart 18e siècle
47.40223655	5.74526132	PA00102294	70	Villefrancon	70557	site archéologique	Château	propriété d'une personne privée	Douve circulaire ; sol et sous-sol du terrain circonscrit par la douve, y compris les substructures et les vestiges archéologiques ; deux ponts franchissant la douve avec leur portail ; façades et toitures du corps de logis (à l'exception de l'aile ajoutée au 19e siècle) , des quatre bâtiments de dépendances et du colombier ; pièces suivantes du rez-de-chaussée du logis : grand salon avec ses lambris, ses dessus-de-porte, sa cheminée (plaque et trumeau compris) , petit salon avec ses lambris de hauteur, sa cheminée et son trumeau ; éléments suivants de la dépendance située au Nord de la basse-cour : cuisine avec sa cheminée sur pilier et son four, cheminée remployée dans le logement du fermier (cad. A 420, 421, 527) : inscription par arrêté du 3 décembre 1987	1987/12/03 : inscrit MH	Aillet Claude Antoine (maître de l'oeuvre)	1er quart 18e siècle
47.58398906	6.25563036	PA00102295	70	Villers-le-Sec	70563	édifice religieux	Chapelle Saint-Igny	Propriété de la commune	Chapelle Saint-Igny (cad. D 174) : inscription par arrêté du 16 mai 1979	1979/05/16 : inscrit MH		4e quart 13e siècle
47.771298	6.28640546	PA00135348	70	Villers-lès-Luxeuil	70564	édifice religieux	Eglise Saint-Pierre	propriété de la commune	Eglise (cad. D 219) : inscription par arrêté du 20 juillet 1995	1995/07/20 : inscrit MH		3e quart 18e siècle
47.55230138	6.43021994	PA00102296	70	Villersexel	70561	château	Château des Grammont	propriété d'une société privée	Les façades et toitures des autres bâtiments (bâtiment d'entrée dit la Régie, logement du portier, tour et remises voisines, ancienne laiterie, serre, orangerie et ancien manège) (cad. AB 343) : inscription par arrêté du 19 décembre 2001 - Le logis en totalité, et les écuries en totalité (cad. AB 343) : classement par arrêté du 29 mars 2005 - Le parc du château et les ruines de l'ancien château (cad. AC 22, 8 à 10 ; AB 339, 340, 338, 341, 342, 442, 336, 444, 330, 332 à 334, 343 à 346) : inscription par arrêté du 29 mars 2005	2001/12/19 : inscrit MH ; 2005/03/29 : classé MH ; 2005/03/29 : inscrit MH	DANJOY Eugène (architecte)	4e quart 19e siècle
47.55311006	6.43670102	PA70000032	70	Villersexel	70561	hôpital	Hôpital de Grammont	propriété d'un établissement public	Corps de bâtiment principal, en totalité (cad. AB 161) : inscription par arrêté du 18 septembre 1998	1998/09/18 : inscrit MH	NICOLE Nicolas (architecte) ; DANJOY Eugène (architecte)	3e quart 18e siècle
47.551177	6.43394	PA70000103	70	Villersexel	70561	immeuble	Maison	propriété de la commune	La maison en totalité (cad. AB 281) : inscription par arrêté du 27 janvier 2011	2011/01/27 : inscrit MH		15e siècle ; 1er quart 16e siècle
